time,concentration
0.0,0.0
5.402701350675338,1.47381083678782e-29
10.805402701350676,5.264467310733043e-28
16.208104052026016,9.378434468552937e-27
21.610805402701352,1.112622514769299e-25
27.01350675337669,9.903867692651486e-25
32.41620810405203,7.065983540889286e-24
37.81890945472737,4.215132970557048e-23
43.221610805402705,2.165545069808468e-22
48.62431215607804,9.794466008613344e-22
54.02701350675338,3.96683574871807e-21
59.42971485742872,1.4583718105283532e-20
64.83241620810406,4.92144635620803e-20
70.2351175587794,1.5387014763766943e-19
75.63781890945474,4.492301675598903e-19
81.04052026013007,1.2329923391696181e-18
86.44322161080541,3.200039266870585e-18
91.84592296148075,7.893211723329413e-18
97.24862431215608,1.8585915034369957e-17
102.65132566283143,4.1941631077634015e-17
108.05402701350675,9.102127065727612e-17
113.4567283641821,1.905527859022945e-16
118.85942971485744,3.858848761650181e-16
124.26213106553277,7.577766200354713e-16
129.66483241620813,1.446199972427379e-15
135.06753376688346,2.6877399525881124e-15
140.4702351175588,4.873071806395396e-15
145.87293646823412,8.633495921749795e-15
151.27563781890947,1.4968757037453157e-14
156.6783391695848,2.5432517852478233e-14
162.08104052026013,4.239706734035557e-14
167.4837418709355,6.942530340170684e-14
172.88644322161082,1.1178593191390571e-13
178.28914457228615,1.7715737242300097e-13
183.6918459229615,2.7657726272881293e-13
189.09454727363683,4.2570792013113477e-13
194.49724862431216,6.465038533016805e-13
199.89994997498752,9.693856258102639e-13
205.30265132566285,1.436045238808932e-12
210.70535267633818,2.1030318984038997e-12
216.1080540270135,3.0462937138033956e-12
221.51075537768887,4.366880660607057e-12
226.9134567283642,6.198047134577417e-12
232.31615807903952,8.714028675584676e-12
237.71885942971488,1.2140806981841878e-11
243.1215607803902,1.6769220142589956e-11
248.52426213106554,2.2970821030816363e-11
253.9269634817409,3.1216935908400234e-11
259.32966483241626,4.2101427349183424e-11
264.7323661830916,5.6367720378075084e-11
270.1350675337669,7.494070800598298e-11
275.53776888444224,9.8964211813889e-11
280.9404702351176,1.2984473456219e-10
286.3431715857929,1.6930230458782777e-10
291.74587293646823,2.1942927557575042e-10
297.1485742871436,2.8275800969002476e-10
302.55127563781895,3.6233843652770557e-10
307.9539769884943,4.618265443911466e-10
313.3566783391696,5.855849234140217e-10
318.75937968984493,7.387965415567186e-10
324.16208104052026,9.275929938288969e-10
329.56478239119565,1.1591985217144494e-09
334.967483741871,1.4420911530791208e-09
340.3701850925463,1.7861823622498747e-09
345.77288644322164,2.2030166948945477e-09
351.17558779389697,2.7059928422422264e-09
356.5782891445723,3.310607683532958e-09
361.9809904952476,4.034724843859254e-09
367.383691845923,4.898869336282853e-09
372.78639319659834,5.926549871835282e-09
378.18909454727367,7.144610428337235e-09
383.591795897949,8.583612668540819e-09
388.9944972486243,1.0278250789598743e-08
394.39719859929966,1.2267800369033943e-08
399.79989994997504,1.4596602747013117e-08
405.2026013006504,1.7314586450662953e-08
410.6053026513257,2.047782712330989e-08
416.00800400200103,2.4149147369829296e-08
421.41070535267636,2.8398757868773276e-08
426.8134067033517,3.330494103267651e-08
432.216108054027,3.895477842004505e-08
437.6188094047024,4.544492301619312e-08
443.02151075537773,5.288241740554338e-08
448.42421210605306,6.138555875553207e-08
453.8269134567284,7.10848114221966e-08
459.2296148074037,8.212376787025211e-08
464.63231615807905,9.46601584764074e-08
470.03501750875444,1.0886691065429858e-07
475.43771885942976,1.249332576032287e-07
480.8404202101051,1.430658968414324e-07
486.2431215607804,1.634901985384003e-07
491.64582291145575,1.8645146351048568e-07
497.0485242621311,2.1221623059019915e-07
502.45122561280647,2.4107363292288816e-07
507.8539269634818,2.7333680258556206e-07
513.2566283141571,3.093443227620981e-07
518.6593296648325,3.4946172654761423e-07
524.0620310155078,3.940830412930887e-07
529.4647323661832,4.436323772399905e-07
534.8674337168585,4.985655590344286e-07
540.2701350675338,5.593717985517671e-07
545.6728364182092,6.265754073064199e-07
551.0755377688845,7.007375465682644e-07
556.4782391195598,7.824580131573753e-07
561.8809404702351,8.723770587431772e-07
567.2836418209105,9.711772403331966e-07
572.6863431715858,1.0795852995008609e-06
578.0890445222611,1.1983740677718229e-06
583.4917458729365,1.328364395464416e-06
588.8944472236119,1.470427101162701e-06
594.2971485742872,1.6254849388903154e-06
599.6998499249626,1.7945145799506384e-06
605.1025512756379,1.9785486063036305e-06
610.5052526263132,2.1786775122627998e-06
615.9079539769886,2.3960517112169286e-06
621.3106553276639,2.631883544011063e-06
626.7133566783392,2.887449285559776e-06
632.1160580290145,3.1640911462130527e-06
637.5187593796899,3.4632192643516467e-06
642.9214607303652,3.7863136866540254e-06
648.3241620810405,4.134926332451807e-06
653.7268634317159,4.510682938574055e-06
659.1295647823913,4.915284981073828e-06
664.5322661330666,5.350511570232035e-06
669.934967483742,5.81822131524467e-06
675.3376688344173,6.320354155018992e-06
680.7403701850926,6.858933151532834e-06
686.143071535768,7.436066242247942e-06
691.5457728864433,8.053947948113696e-06
696.9484742371186,8.714861033750938e-06
702.3511755877939,9.42117811646685e-06
707.7538769384693,1.0175363220820833e-05
713.1565782891446,1.0979973275537588e-05
718.5592796398199,1.1837659549646679e-05
723.9619809904952,1.2751169024818265e-05
729.3646823411707,1.3723345700960472e-05
734.767383691846,1.4757131832247055e-05
740.1700850425214,1.5855569090851185e-05
745.5727863931967,1.7021799655775704e-05
750.975487743872,1.825906722428737e-05
756.3781890945473,1.9570717943586926e-05
761.7808904452227,2.0960201260472385e-05
767.183591795898,2.2431070686885825e-05
772.5862931465733,2.398698447936603e-05
777.9889944972487,2.563170623056944e-05
783.391695847924,2.7369105371158964e-05
788.7943971985993,2.9203157580505646e-05
794.1970985492746,3.113794510478927e-05
799.5997998999501,3.317765698123282e-05
805.0025012506254,3.532658916734958e-05
810.4052026013007,3.758914457423214e-05
815.8079039519761,3.9969833003057994e-05
821.2106053026514,4.247327098413728e-05
826.6133066533267,4.51041815179732e-05
832.0160080040021,4.78673937179559e-05
837.4187093546774,5.0767842354454564e-05
842.8214107053527,5.381056730021935e-05
848.224112056028,5.7000712877147466e-05
853.6268134067034,6.0343527104610354e-05
859.0295147573787,6.384436084967834e-05
864.432216108054,6.750866687971659e-05
869.8349174587295,7.134199881796237e-05
875.2376188094048,7.535001000282345e-05
880.6403201600801,7.953845225177048e-05
886.0430215107555,8.391317453081727e-05
891.4457228614308,8.84801215307114e-05
896.8484242121061,9.324533215107083e-05
902.2511255627815,9.821493789382302e-05
907.6538269134568,0.00010339516116740957
913.0565282641321,0.00010879231350333192
918.4592296148074,0.0001144127936867123
923.8619309654828,0.00012026308580264762
929.2646323161581,0.00012634975720022518
934.6673336668335,0.00013267945637616293
940.0700350175089,0.00013925891078012044
945.4727363681842,0.0001460949245438091
950.8754377188595,0.00015319437613610837
956.2781390695349,0.0001605642159464649
961.6808404202102,0.0001682114637989209
967.0835417708855,0.00017614320639918
972.4862431215608,0.00018436659471717933
977.8889444722362,0.00019288884130768633
983.2916458229115,0.00020171721757149415
988.6943471735868,0.00021085905095982748
994.0970485242622,0.0002203217221246155
999.4997498749375,0.0002301126620173236
1004.9024512256129,0.0002402393489390621
1010.3051525762883,0.000250709305544728
1015.7078539269636,0.00026153009580393905
1021.1105552776389,0.00027270932192156595
1026.5132566283141,0.00028425462122064584
1031.9159579789896,0.0002961736629905136
1037.318659329665,0.0003084741453029458
1042.7213606803402,0.0003211637917991624
1048.1240620310157,0.0003342503484504842
1053.526763381691,0.0003477415802954808
1058.9294647323663,0.00036164526815639304
1064.3321660830416,0.0003759692053376449
1069.734867433717,0.00039072119430920015
1075.1375687843922,0.0004059090433775396
1080.5402701350677,0.00042154056334698097
1085.9429714857429,0.00043762356417406087
1091.3456728364183,0.0004541658516176535
1096.7483741870935,0.00047117522388748413
1102.151075537769,0.000488659468293647
1107.5537768884444,0.0005066263578997174
1112.9564782391196,0.0005250836481819915
1118.359179589795,0.0005440390736973649
1123.7618809404703,0.0005635003447623013
1129.1645822911457,0.0005834751441453087
1134.567283641821,0.0006039711237752895
1139.9699849924964,0.0006249959014680852
1145.3726863431716,0.0006465570576734727
1150.775387693847,0.0006686621322448487
1156.1780890445223,0.0006913186212337358
1161.5807903951977,0.0007145339737112514
1166.983491745873,0.0007383155886185542
1172.3861930965484,0.0007626708116483014
1177.7888944472238,0.0007876069321590146
1183.191595797899,0.0008131311801242679
1188.5942971485745,0.0008392507231184843
1193.9969984992497,0.0008659726633411251
1199.3996998499251,0.0008933040346809436
1204.8024012006003,0.0009212517998219636
1210.2051025512758,0.0009498228473927286
1215.607803901951,0.0009790239891603605
1221.0105052526264,0.00100886195727085
1226.4132066033017,0.0010393434015369884
1231.815907953977,0.0010704748867752436
1237.2186093046523,0.001102262890192862
1242.6213106553278,0.0011347137988263702
1248.0240120060032,0.001167833907032647
1253.4267133566784,0.0012016294140335955
1258.8294147073539,0.0012361064215154868
1264.232116058029,0.0012712709312838533
1269.6348174087045,0.0013071288429749148
1275.0375187593797,0.001343685951824259
1280.4402201100552,0.0013809479464936749
1285.8429214607304,0.0014189204069567102
1291.2456228114058,0.0014576088024437638
1296.648324162081,0.0014970184894471342
1302.0510255127565,0.001537154709786765
1307.4537268634317,0.0015780225887369469
1312.8564282141072,0.0016196271332146503
1318.2591295647826,0.0016619732300296038
1323.6618309154578,0.0017050656441967083
1329.0645322661333,0.0017489090173107907
1334.4672336168085,0.0017935078659841739
1339.869934967484,0.0018388665803469758
1345.2726363181591,0.0018849894226105218
1350.6753376688346,0.0019318805256936563
1356.0780390195098,0.0019795438919122835
1361.4807403701852,0.0020279833917317934
1366.8834417208604,0.002077202762582641
1372.286143071536,0.0021272056077386264
1377.688844422211,0.0021779953952580627
1383.0915457728865,0.002229575456987306
1388.494247123562,0.0022819489876267445
1393.8969484742372,0.0023351190438586325
1399.2996498249126,0.0023890885435368077
1404.7023511755879,0.0024438602649376005
1410.1050525262633,0.002499436846071884
1415.5077538769385,0.0025558207840575254
1420.910455227614,0.002613014434552105
1426.3131565782892,0.00267102001124512
1431.7158579289646,0.0027298395854094305
1437.1185592796398,0.002789475085511181
1442.5212606303153,0.002849928296877809
1447.9239619809905,0.0029112008614233945
1453.326663331666,0.0029732942774308544
1458.7293646823414,0.0030362098993902253
1464.1320660330166,0.0030999489378924546
1469.534767383692,0.0031645124595779343
1474.9374687343673,0.0032299013871391136
1480.3401700850427,0.003296116499376419
1485.742871435718,0.003363158431306755
1491.1455727863934,0.0034310276743237896
1496.5482741370686,0.0034997245764092485
1501.950975487744,0.0035692493423944115
1507.3536768384192,0.003639602034270975
1512.7563781890947,0.0037107825715504703
1518.15907953977,0.0037827907316713696
1523.5617808904453,0.0038556261504530186
1528.9644822411208,0.003929288322595546
1534.367183591796,0.004003776602224839
1539.7698849424714,0.004079090203481716
1545.1725862931467,0.004155228201154389
1550.575287643822,0.004232189531353296
1555.9779889944973,0.004309972992227432
1561.3806903451728,0.004388577244721186
1566.783391695848,0.004468000813370851
1572.1860930465234,0.004548242087139784
1577.5887943971986,0.004629299320291372
1582.991495747874,0.004711170633298777
1588.3941970985493,0.004793854013790638
1593.7968984492247,0.004877347317531646
1599.1995997999002,0.004961648269437221
1604.6023011505754,0.005046754464621164
1610.0050025012508,0.005132663369475556
1615.407703851926,0.005219372322781739
1620.8104052026015,0.005306878536851682
1626.2131065532767,0.005395179098698552
1631.6158079039521,0.005484270971235812
1637.0185092546274,0.005574150994503676
1642.4212106053028,0.0056648158869222354
1647.823911955978,0.0057562622465700975
1653.2266133066535,0.005848486552487874
1658.6293146573287,0.0059414851660053595
1664.0320160080041,0.0060352543320917745
1669.4347173586796,0.006129790180727862
1674.8374187093548,0.00622508872829929
1680.2401200600302,0.006321145879010153
1685.6428214107054,0.006417957426316013
1691.0455227613809,0.00651551905437529
1696.448224112056,0.006613826339518502
1701.8509254627315,0.006712874751734134
1707.2536268134068,0.00681265965617066
1712.6563281640822,0.006913176314653558
1718.0590295147574,0.007014419887216794
1723.4617308654329,0.007116385433647696
1728.864432216108,0.007219067915044678
1734.2671335667835,0.007322462195386759
1739.669834917459,0.007426563043114388
1745.0725362681342,0.007531365132720464
1750.4752376188096,0.007636863046351224
1755.8779389694848,0.007743051275415717
1761.2806403201603,0.007849924222203743
1766.6833416708355,0.00795747620151091
1772.086043021511,0.008065701442270676
1777.4887443721861,0.008174594089192133
1782.8914457228616,0.00828414820440338
1788.2941470735368,0.008394357769099288
1793.6968484242122,0.008505216685193447
1799.0995497748877,0.008616718776973295
1804.502251125563,0.008728857792758019
1809.9049524762383,0.008841627406558462
1815.3076538269136,0.008955021219738478
1820.710355177589,0.009069032762677154
1826.1130565282642,0.009183655496431202
1831.5157578789397,0.009298882814397091
1836.9184592296149,0.009414708043972202
1842.3211605802903,0.00953112444821458
1847.7238619309655,0.009648125227500623
1853.126563281641,0.009765703521180266
1858.5292646323162,0.009883852409229102
1863.9319659829916,0.010002564913896938
1869.334667333667,0.010121834001352279
1874.7373686843423,0.010241652583322278
1880.1400700350177,0.01036201351872768
1885.542771385693,0.010482909615312274
1890.9454727363684,0.010604333631266435
1896.3481740870436,0.010726278276844315
1901.750875437719,0.010848736215974262
1907.1535767883943,0.01097170006786202
1912.5562781390697,0.01109516240858635
1917.958979489745,0.011219115772686711
1923.3616808404204,0.011343552654742498
1928.7643821910956,0.011468465510943672
1934.167083541771,0.011593846760652159
1939.5697848924465,0.01171968878795403
1944.9724862431217,0.011845983943201696
1950.3751875937971,0.011972724544546235
1955.7778889444724,0.012099902879459163
1961.1805902951478,0.012227511206243654
1966.583291645823,0.012355541755534662
1971.9859929964985,0.012483986731787897
1977.3886943471737,0.01261283831475715
1982.791395697849,0.012742088660959966
1988.1940970485243,0.012871729905131132
1993.5967983991998,0.013001754161664056
1998.999499749875,0.013132153526039456
2004.4022011005504,0.013262920076241504
2009.8049024512259,0.01339404587416085
2015.207603801901,0.013525522966984721
2020.6103051525765,0.01365734338857343
2026.0130065032517,0.013789499160823638
2031.4157078539272,0.013921982295017706
2036.8184092046024,0.01405478479315934
2042.2211105552778,0.014187898649295129
2047.623811905953,0.014321315850821992
2053.0265132566283,0.014455028379780273
2058.429214607304,0.014589028214132433
2063.831915957979,0.014723307329027173
2069.2346173086544,0.014857857698048876
2074.63731865933,0.014992671294452291
2080.0400200100053,0.015127740092382293
2085.4427213606805,0.01526305606807871
2090.8454227113557,0.01539861120106605
2096.2481240620314,0.015534397475328114
2101.6508254127066,0.015670406880467357
2107.053526763382,0.015806631412849017
2112.456228114057,0.015943063076729835
2117.8589294647327,0.016079693885371504
2123.261630815408,0.01621651586213848
2128.664332166083,0.016353521041580582
2134.0670335167583,0.016490701470499778
2139.469734867434,0.016628049209001735
2144.872436218109,0.016765556331531536
2150.2751375687844,0.016903214927894112
2155.67783891946,0.017041017104258677
2161.0805402701353,0.017178954984148134
2166.4832416208105,0.017317020709412257
2171.8859429714857,0.0174552064411859
2177.2886443221614,0.017593504360831062
2182.6913456728366,0.01773190667086397
2188.094047023512,0.017870405595865994
2193.496748374187,0.018008993383379718
2198.8994497248627,0.018147662304788863
2204.302151075538,0.018286404656183426
2209.704852426213,0.018425212759208692
2215.107553776889,0.018564078961899638
2220.510255127564,0.018702995639499273
2225.9129564782393,0.018841955195262404
2231.3156578289145,0.018980950061243493
2236.71835917959,0.019119972699070075
2242.1210605302654,0.0192590156007003
2247.5237618809406,0.019398071289166284
2252.926463231616,0.019537132319301605
2258.3291645822915,0.01967619127845481
2263.7318659329667,0.019815240787187216
2269.134567283642,0.019954273499956824
2274.537268634317,0.020093282105786717
2279.939969984993,0.020232259328919772
2285.342671335668,0.02037119792945794
2290.745372686343,0.020510090703988102
2296.148074037019,0.020648930486192606
2301.550775387694,0.020787710147446636
2306.9534767383693,0.020926422597400348
2312.3561780890445,0.02106506078454812
2317.75887943972,0.021203617696782764
2323.1615807903954,0.021342086361937015
2328.5642821410706,0.021480459848310162
2333.966983491746,0.02161873126518228
2339.3696848424215,0.02175689376331372
2344.7723861930967,0.02189494053543242
2350.175087543772,0.022032864816706736
2355.5777888944476,0.022170659885206334
2360.980490245123,0.022308319062348776
2366.383191595798,0.02244583571333439
2371.7858929464733,0.02258320324756713
2377.188594297149,0.022720415119063964
2382.591295647824,0.022857464826850308
2387.9939969984994,0.022994345915344556
2393.3966983491746,0.023131051974728558
2398.7993996998503,0.023267576641307686
2404.2021010505255,0.02340391359785692
2409.6048024012007,0.023540056573956938
2415.007503751876,0.02367599934631629
2420.4102051025516,0.023811735739084055
2425.812906453227,0.023947259624148523
2431.215607803902,0.02408256492142697
2436.6183091545777,0.024217645599141437
2442.021010505253,0.024352495674086
2447.423711855928,0.0244871092118802
2452.8264132066033,0.024621480327214375
2458.229114557279,0.024755603184081203
2463.631815907954,0.024889471995999626
2469.0345172586294,0.025023081026225063
2474.4372186093046,0.025156424587952378
2479.8399199599803,0.025289497044505314
2485.2426213106555,0.025422292809519013
2490.6453226613307,0.025554806347109247
2496.0480240120064,0.02568703217203497
2501.4507253626816,0.025818964849847807
2506.853426713357,0.025950598997035227
2512.256128064032,0.02608192928115086
2517.6588294147077,0.026212950420938692
2523.061530765383,0.0263436571864448
2528.464232116058,0.026474044399123063
2533.8669334667334,0.026604106931928884
2539.269634817409,0.026733839709406855
2544.6723361680843,0.026863237707766958
2550.0750375187595,0.026992295954954885
2555.4777388694347,0.02712100953071103
2560.8804402201104,0.027249373566623995
2566.2831415707856,0.02737738324617301
2571.685842921461,0.02750503380476502
2577.0885442721365,0.027632320529761063
2582.4912456228117,0.02775923876049746
2587.893946973487,0.027885783888296628
2593.296648324162,0.028011951356472855
2598.699349674838,0.02813773666032812
2604.102051025513,0.02826313534714287
2609.504752376188,0.028388143016157334
2614.9074537268634,0.028512755318547873
2620.310155077539,0.028636967957394167
2625.7128564282143,0.02876077668764169
2631.1155577788895,0.028884177316055228
2636.518259129565,0.02900716570116798
2641.9209604802404,0.029129737753221797
2647.3236618309156,0.029251889434103492
2652.726363181591,0.02937361675727223
2658.1290645322665,0.029494915787683415
2663.5317658829417,0.029615782641703843
2668.934467233617,0.029736213487023506
2674.337168584292,0.029856204542559057
2679.739869934968,0.029975752078353898
2685.142571285643,0.030094852415470406
2690.5452726363183,0.030213501925878825
2695.9479739869935,0.030331697032338647
2701.350675337669,0.030449434208276713
2706.7533766883444,0.030566709977658188
2712.1560780390196,0.030683520914854406
2717.5587793896952,0.030799863644503732
2722.9614807403705,0.03091573484136957
2728.3641820910457,0.031031131230191675
2733.766883441721,0.03114604958553457
2739.1695847923966,0.03126048673162977
2744.572286143072,0.03137443954221513
2749.974987493747,0.031487904940368204
2755.377688844422,0.03160087989833702
2760.780390195098,0.031713361437364924
2766.183091545773,0.03182534662751324
2771.5857928964483,0.031936832587477926
2776.988494247124,0.032047816484404516
2782.391195597799,0.03215829553369698
2787.7938969484744,0.03226826699882525
2793.1965982991496,0.03237772819112674
2798.5992996498253,0.032486676469606846
2804.0020010005005,0.032595109240733416
2809.4047023511757,0.032703023958230514
2814.807403701851,0.032810418122866364
2820.2101050525266,0.032917289282240615
2825.612806403202,0.033023635030566184
2831.015507753877,0.033129453008450174
2836.4182091045527,0.03323474090267023
2841.820910455228,0.03333949644594932
2847.223611805903,0.03344371741672678
2852.6263131565784,0.033547401638927506
2858.029014507254,0.03365054698172788
2863.4317158579292,0.03375315135931983
2868.8344172086045,0.0338552127306718
2874.2371185592797,0.03395672909928798
2879.6398199099553,0.034057698512964724
2885.0425212606306,0.034158119063545336
2890.445222611306,0.03425798888667197
2895.847923961981,0.03435730616153639
2901.2506253126567,0.03445606911062776
2906.653326663332,0.03455427599947953
2912.056028014007,0.0346519251364134
2917.4587293646828,0.03474901487228268
2922.861430715358,0.03484554360021263
2928.264132066033,0.03494150975534061
2933.6668334167084,0.03503691181455308
2939.069534767384,0.03513174829622276
2944.4722361180593,0.03522601775994248
2949.8749374687345,0.03531971880625977
2955.2776388194097,0.035412850076407744
2960.6803401700854,0.035505410252037295
2966.0830415207606,0.03559739805494536
2971.485742871436,0.03568881224680486
2976.8884442221115,0.0357796516288907
2982.2911455727867,0.03586991504180757
2987.693846923462,0.03595960136521395
2993.096548274137,0.0360487095175481
2998.499249624813,0.03613723845575018
3003.901950975488,0.03622518717498657
3009.3046523261633,0.03631255470837055
3014.7073536768385,0.03639934012668493
3020.110055027514,0.03648554253810166
3025.5127563781894,0.036571161087902954
3030.9154577288646,0.03665619495819995
3036.31815907954,0.03674064336765255
3041.7208604302155,0.03682450557118737
3047.1235617808907,0.036907780859716514
3052.526263131566,0.036990468559854835
3057.9289644822416,0.037072568033638086
3063.3316658329168,0.037154078678239486
3068.734367183592,0.037234999925687455
3074.137068534267,0.03731533124258165
3079.539769884943,0.037395072129810546
3084.942471235618,0.03747422212226708
3090.3451725862933,0.037552780788566165
3095.7478739369685,0.037630747730760195
3101.150575287644,0.03770812258405656
3106.5532766383194,0.03778490501653328
3111.9559779889946,0.03786109472885666
3117.3586793396703,0.037936691453997105
3122.7613806903455,0.03801169495694709
3128.1640820410207,0.03808610503443745
3133.566783391696,0.03815992151465567
3138.9694847423716,0.03823314425696269
3144.372186093047,0.03830577315161199
3149.774887443722,0.03837780811946667
3155.1775887943973,0.03844924911171965
3160.580290145073,0.03852009610961129
3165.982991495748,0.03859034912415042
3171.3856928464234,0.038660008195833075
3176.7883941970986,0.03872907339436425
3182.1910955477742,0.038797544818377765
3187.5937968984495,0.038865422595159196
3192.9964982491247,0.03893270688036668
3198.3991995998003,0.038999397857755184
3203.8019009504756,0.039065495738898545
3209.2046023011508,0.03913100076291494
3214.607303651826,0.03919591319619043
3220.0100050025017,0.0392602333321057
3225.412706353177,0.03932396149076116
3230.815407703852,0.039387098018705054
3236.2181090545273,0.0394496432886603
3241.620810405203,0.03951159769925397
3247.023511755878,0.03957296167474595
3252.4262131065534,0.03963373566476004
3257.828914457229,0.039693920144014315
3263.2316158079043,0.03975351561205398
3268.6343171585795,0.039812522592983596
3274.0370185092547,0.03987094163520178
3279.4397198599304,0.03992877331113523
3284.8424212106056,0.039986018216975484
3290.245122561281,0.04004267697241477
3295.647823911956,0.04009875022038485
3301.0505252626317,0.04015423862679486
3306.453226613307,0.040209142880272254
3311.855927963982,0.04026346369190269
3317.2586293146574,0.04031720179497315
3322.661330665333,0.04037035794471395
3328.0640320160082,0.04042293291804408
3333.4667333666835,0.04047492751331541
3338.869434717359,0.0405263425500603
3344.2721360680343,0.0405771788687381
3349.6748374187096,0.04062743733048496
3355.077538769385,0.04067711881686274
3360.4802401200604,0.04072622422961124
3365.8829414707357,0.04077475449039933
3371.285642821411,0.04082271054057967
3376.688344172086,0.04087009334094232
3382.0910455227618,0.04091690387147173
3387.493746873437,0.040963143131103025
3392.896448224112,0.04100881213748133
3398.299149574788,0.041053911926720615
3403.701850925463,0.041098443553165546
3409.1045522761383,0.0411424080891529
3414.5072536268135,0.041185806624775875
3419.909954977489,0.041228640267648234
3425.3126563281644,0.041270910142671084
3430.7153576788396,0.04131261739179969
3436.118059029515,0.04135376317381285
3441.5207603801905,0.0413943486640824
3446.9234617308657,0.041434375054345156
3452.326163081541,0.04147384355247519
3457.728864432216,0.04151275538225829
3463.131565782892,0.04155111178316709
3468.534267133567,0.04158891401013823
3473.9369684842422,0.041626163333349946
3479.339669834918,0.041662861038002354
3484.742371185593,0.041699008424097406
3490.1450725362683,0.0417346068062221
3495.5477738869436,0.04176965751333116
3500.9504752376192,0.04180416188853295
3506.3531765882944,0.04183812128887499
3511.7558779389697,0.04187153708513257
3517.158579289645,0.04190441066159708
3522.5612806403205,0.041936743415867374
3527.9639819909958,0.04196853675864095
3533.366683341671,0.04199979211350802
