Elapsed Time,Objective Value,D_corr,L_Suc,L_Glu,S_Suc,S_Glu
131.31023144721985,2260.938244751316,80.0,0.0487,38.96,0.1005,39.0
271.14187383651733,2228.399432267965,80.0,0.051135,38.96,0.1005,39.0
474.8472590446472,2229.593423213326,80.0,0.0487,40.908,0.1005,39.0
606.0378873348236,2186.9911279281537,80.0,0.0487,38.96,0.10552500000000001,39.0
739.3043022155762,2185.7009149807086,80.0,0.0487,38.96,0.1005,40.95
867.1230230331421,2429.566460892842,84.0,0.0487,38.96,0.1005,39.0
1002.0944328308105,2022.0459533560384,76.0,0.04967399999999999,39.739200000000004,0.10251000000000005,39.78
1132.5597712993622,1859.0314357952434,72.0,0.050161,40.1288,0.10351500000000008,40.17
1263.791165113449,2006.0121389790702,76.80000000000001,0.05025839999999999,40.20672000000001,0.10371600000000003,40.248000000000005
1393.8710639476776,1961.50361326755,75.52000000000001,0.05088175999999999,37.97820800000001,0.10500240000000002,40.74719999999999
1510.9038722515106,1880.0216979492575,73.72800000000001,0.04834546399999998,39.53349120000002,0.10680336000000004,41.44608000000001
1616.6044607162476,1800.9952851400285,71.2192,0.05063864959999997,39.76288768000001,0.10228970400000006,42.42451200000001
1722.215351819992,1659.1262820704774,66.8288,0.051607974399999965,40.16433152000002,0.10067205600000012,44.13676800000002
1826.9131712913513,1625.8820841376387,65.95072000000002,0.05180183935999997,40.24462028800003,0.10738352640000012,41.74921920000001
1934.4480991363525,1428.737194559202,58.92608000000001,0.05335275903999996,40.88693043200004,0.11082528960000021,42.14882880000002
2041.3830156326294,1539.3481379882924,62.00115199999999,0.051481182975999955,39.269984460800025,0.10701124224000019,43.211550720000005
2145.0940544605255,1418.2123539604813,57.87361279999999,0.051097592166399954,42.01520704512002,0.10652837913600022,43.698091008000034
2246.455801963806,1178.3767794960515,49.050419199999965,0.05120550824959992,44.03370656768003,0.1072913687040003,45.173536512000055
2347.059121131897,1202.297681693747,49.79458047999998,0.054777905866239957,42.26000999219203,0.10492262261760035,44.49019361280004
2447.8279678821564,969.0708134772575,42.64041267199998,0.05480913221273591,42.517185189068854,0.10877403166464039,47.49435105792004
2548.1646320819855,501.62788169062327,27.96061900799998,0.05713319831910388,43.71137778360328,0.11140354749696058,51.15652658688006
2648.386934518814,652.5321293877769,32.26434027519997,0.05557224738037751,43.900472174510156,0.11590957226342455,46.33548649267206
2748.608108997345,417.6913697970033,25.19726358527997,0.05733546456612854,46.64701431919419,0.1131297180327942,48.51027808174089
2848.233439207077,149.78640860305094,6.795319377919952,0.060262605361192836,50.33552924839127,0.1161889559291912,51.15964176261133
2947.2730252742767,138.22337573805083,7.42003133644792,0.058227827030605694,48.809507874550675,0.1114611372044706,53.17732518678541
3046.831113100052,257.38271266142493,1.0,0.060665361025908554,52.770796595826,0.11177906100670576,58.69157338017811
3145.947997570038,257.9186886783031,1.0,0.05818264867011198,50.05622746730213,0.11997921002161857,54.310813003579526
3244.7013907432556,259.365722226183,1.0,0.06454590245495685,50.691539251662974,0.12268560046226593,57.28238070101129
3344.34082531929,258.4535065455548,1.0,0.06376862535401098,53.54120047569397,0.11677780818237823,60.49918840367498
3443.256807565689,259.16747634127194,1.0,0.06486184522924746,57.66222394343713,0.12343353722300926,59.41521303618495
3542.5341942310333,160.59678929888506,5.886140285747149,0.05757551820311074,53.4703363520871,0.11245065896200127,54.1424918561232
3641.7774176597595,129.2046525192728,7.840596400046008,0.05434504461836544,44.822896623772934,0.1073095708968547,49.90057104892482
3741.97576546669,138.74290641538178,11.260894600069012,0.04908664431292442,38.40323296394084,0.0992475877337774,45.14325005529474
3843.9458060264587,119.7304761168265,10.576834960064414,0.051668832199343706,45.45659855074767,0.1101780050232763,44.577148739534735
3944.520056247711,255.49486614123512,15.365252440096619,0.04561893562201008,41.414297588274536,0.10687810344372534,36.61612890746463
4044.4858775138855,168.4697145819225,14.407568944090176,0.054649282294935375,47.10171999251771,0.10305612118469906,46.87205843401226
4146.161109685898,119.07437799531462,11.055676708067633,0.05553262388872953,47.8403468612138,0.10728689339392895,48.73174707640408
4246.589685678482,127.23909002948923,11.589243227271222,0.05443925503618413,41.435615311383415,0.10851916601708744,44.87608166958097
4347.671842575073,154.28451830416438,12.597633674838924,0.04942282774809856,41.01045684027612,0.10171295308505598,45.345507725880694
4449.7469708919525,128.79096424589991,8.245897952149695,0.05755266095791926,48.00426114636248,0.11256995521815741,49.70610825342867
4561.735216617584,142.60584408507142,12.30326836259167,0.05118753964961113,42.214379522841426,0.10688429901525132,41.93933752836389
4662.224409103394,124.18493760103708,8.640840592983857,0.05646775518535706,47.16072578662336,0.11031692765716578,50.367828272180034
4762.514791250229,125.5239452787961,12.202800976168723,0.055919406288648055,47.136122438759344,0.11223880802699163,45.40299455552659
4862.562552690506,155.6741178257942,13.380260633672643,0.05205848808138573,43.607502433128545,0.10684596482922262,43.87621187186191
4962.51610827446,119.04377230482798,9.529488622530433,0.05617911773878588,46.905071468054,0.11113895762092371,48.24863415803698
5061.817969322205,120.19706959812099,9.213013516654804,0.05586783908416157,52.36393073077586,0.11194467067182709,50.055259451092
5161.517714500427,134.20611302404336,7.403540783951735,0.05436706094990304,48.754546920206536,0.10810737371985712,51.38925252337255
5261.278436183929,118.38437920214686,11.002985928114477,0.0555313199539618,47.54072855912114,0.11120594945020801,46.89955904748808
5361.965827226639,125.16292222695458,11.910359301188848,0.053444137960635935,48.881944681341636,0.11038486280689985,45.037111116842325
5462.976904153824,118.98080415643888,9.458220270035104,0.05571185087917678,47.59103051030293,0.1103339114445993,49.03514898334561
5569.682285070419,126.20487635217164,11.43626907887002,0.053981658779837516,41.76957964899995,0.10811281610134738,44.94163575083178
5691.285153627396,117.63659231604106,9.768827407208608,0.055396294008080556,49.71534296033188,0.11098670702920715,48.77685352602694
5808.496972084045,118.89060870253822,9.74924461431809,0.059671650388150116,50.380409592861824,0.11020296255227058,52.09962837698595
5925.043441295624,124.84749617910695,8.747830028815052,0.057463469298532514,49.01268637505491,0.11426050184495455,49.29218256034934
6042.940376281738,117.18605555132439,10.478715038254489,0.05601533524118028,48.13343173967408,0.10903029550668536,48.8718559473904
6160.35120344162,116.72241544685049,10.653708680641877,0.05675146244943394,50.43930587686274,0.10956497277226443,50.024584194457816
6266.609537363052,117.50278046313667,11.2158187096976,0.05703763480475796,52.20642308126712,0.10877798034793479,50.91255921266824
6365.673482656479,117.54369292570436,11.20317239737991,0.05763457393714588,50.89265698123775,0.1100624434796549,49.63384345359407
6464.163283824921,122.40581724887831,11.493719166321654,0.052859943847770874,48.30817685402921,0.11013718474293738,45.58305009059697
6562.985195398331,117.13230737047515,10.185363252318982,0.057968723753055305,49.86235140815367,0.11018651809993728,50.4704838053887
6661.211585998535,117.51810306036126,9.912928782207068,0.05797523580159659,52.07650702738291,0.10872642530489163,52.211489323255094
6759.7249574661255,117.66974596767211,11.20472785311232,0.05914183846488425,50.84635825299257,0.1080415550361663,51.7080491636075
6858.105432033539,116.93552696576721,10.127802518684536,0.05633268012228148,49.998096783497054,0.11025041903094694,49.50965243542208
6957.253483533859,119.34380389617336,9.34023491146287,0.05638280100987317,49.31122015299043,0.10904100880623536,50.80138282877158
7055.493150234222,116.78006019458088,10.737438025900651,0.057321630705327704,50.49729777417592,0.10980708481130001,49.925728297388446
7155.006250858307,118.21420557857404,10.960282224113143,0.055780697106914905,47.49568640556249,0.110809290783562,47.309432548763894
7253.7379059791565,116.90044300136404,10.174767142683587,0.05742660112792616,50.9313018719278,0.10924714167455922,50.985975129632294
7352.499876976013,116.80792896601591,10.272916809837366,0.05830510402202955,52.5579097461728,0.11059215904891778,51.49471359752533
7452.519331455231,116.44270813489432,10.601290018780226,0.05648626761774423,51.90721341290086,0.10959819283525808,50.305777656381686
7551.687872886658,116.54888192111659,10.809253402010846,0.05574503955008871,52.92964441527445,0.10930403020291848,50.22342458187818
7651.078041791916,116.57551048004491,10.848245752452943,0.058183746246703145,52.53511468931901,0.10927340142597287,51.58505911473215
7750.4488644599915,116.86200476216456,11.070672572361635,0.057392683288569266,52.24343472784474,0.11028718268292607,50.34837001456188
7849.7160103321075,116.59697732501634,10.846696214942124,0.057401162748408494,51.91540151386551,0.11002717243083435,50.50777129332948
7949.0143411159515,118.24080275384875,11.202034667249762,0.056152603885017464,50.359823560676816,0.1087161706613341,49.4448546249905
8047.510363817215,116.48946696547628,10.505196274190464,0.057766978987776524,52.0083881997988,0.11012316195202186,50.98224885439163
8146.220684528351,116.321369364768,10.6446167505024,0.05731421651469883,53.02487170292284,0.10962767575524061,51.436448147928644
8244.936638593674,116.19710847136655,10.598206112803275,0.05731050941938441,54.28865866729629,0.1095379712272109,52.19180807319873
8347.975372314453,116.23668497248518,10.706145068625737,0.05810800355857278,54.62260471640945,0.10985898717625478,52.204481802355645
8447.05572605133,116.34864791808765,10.45693707579893,0.057741039583663945,54.229390360424254,0.10932951341585306,52.399978907094436
8545.410962581635,116.34607137086896,10.29886406762651,0.05678137342015362,54.28738745341284,0.11010572921666657,51.64865900263669
8644.06084561348,116.06778506969276,10.559380663263408,0.056803898452031085,55.725713644378686,0.10924899559647548,52.51803332227526
8743.527045249939,115.94168673702703,10.58647285779988,0.05632235818415837,57.584376366668636,0.10881191241870228,53.28592555621708
8842.828843355179,116.32189122625628,10.457360054281509,0.05801904604862903,58.097753612783734,0.10945945254661697,54.38656368021933
8940.259692668915,115.96359197176248,10.601882188655832,0.05687547666869534,57.32292196620413,0.10978010761832754,53.08699633875656
9038.95698595047,116.11113056775149,10.881162445239983,0.05787278413162234,58.479138678332056,0.10887364317817837,54.413651177662246
9137.815899848938,116.30809948218061,10.892187414968372,0.05657660673634427,54.82132654518047,0.10928559610085255,51.68658149905678
9235.632239341736,116.1122590806594,10.783480574796656,0.05693721656441546,55.64043331208128,0.10932906021229363,52.36157704434741
9334.33222579956,115.87782445148203,10.674336603092513,0.056019334428737605,58.703606879823504,0.1086740906856303,53.93150147371716
9432.644998073578,115.7905497374389,10.658432370325897,0.05497499986382001,60.74410796153053,0.1080816424403181,54.79501130939792
9530.423964262009,115.8780618581214,10.806366061924024,0.0558826247457002,61.61973264663037,0.10841257511991709,54.98545649735375
9629.31545329094,115.89389342156092,10.63024579478159,0.05583408087318305,62.65967773566501,0.10825489209788375,55.865239307407634
9728.116262197495,115.71118570596894,10.432197264154905,0.054083032002600444,61.49318799234741,0.10846280869988116,54.39380042599093
9826.087445735931,115.69858150218666,10.207714673612365,0.052188155938089495,63.00021264935508,0.10825739146073257,54.38387505015527
9923.68650650978,115.75784815929066,10.553810514721672,0.0532054111732851,64.92032097773574,0.10694725779669398,56.239206749456116
10021.98260807991,115.79832141894822,10.556154908346336,0.05251175085347276,67.59324442169806,0.1071695911475159,57.221590009291205
10119.54697227478,115.64935445705198,10.482745616790528,0.05167109615656397,64.49136972711491,0.10729249108818734,55.18481653885408
10217.796710014343,115.72563396684299,10.408995527794996,0.04958960379825442,65.40721572283987,0.10681129058333916,54.844605154577295
10316.053245544434,115.7170378448201,10.177177171594696,0.049937940848392315,66.67996964834335,0.10668677445346206,56.14434336550809
10414.682952404022,115.65443889699439,10.275797230471728,0.0522792907385876,60.341147963933764,0.10773663174824172,53.4773111960574
10512.865151882172,115.75773502494098,10.020465712550497,0.048737758078147383,67.02910042506261,0.106686576178609,55.376809850614464
10610.908246278763,115.78971078728026,9.911749647286253,0.04872028553062721,63.69639918778813,0.1077166881749991,53.5876556510196
10709.011814832687,115.66170616720053,10.393295297862817,0.052084129762620626,64.61434053024884,0.10713961539127026,55.576318974846984
10807.078954458237,115.74147325918284,10.594226283582358,0.05452648729955421,60.62171578253577,0.10815858547814858,54.52985619955426
10906.252598762512,115.65477648702459,10.450786140824393,0.0530793049942025,62.22356194316748,0.10779058315326367,54.74159461231931
11005.651802778244,115.74562179791228,10.546958412230033,0.054582850187633355,59.18828347718468,0.10859991068321617,53.20122318338514
11104.11755490303,115.64784891134074,10.26962248175353,0.05109916818320258,64.80704810555368,0.10716505851090058,55.408563319977354
11202.462537050247,115.73300263096719,10.54118403346883,0.051897039995981414,63.59077465865239,0.10659236049601287,55.37156680666679
11300.476557970047,115.64117481493301,10.291082013576482,0.05211537695256248,63.147853151679406,0.10784113371955265,54.63079798928315
11398.660479068756,115.61756913552382,10.314718095503846,0.05201356504742702,61.39005182633085,0.10799074389678812,53.80091448774954
11498.207237005234,115.65009165890064,10.27542949432436,0.05197828268983021,59.77790747437186,0.10841630814954706,52.91321224420082
11596.393754959106,115.61540273733631,10.202800034414052,0.05059209383713497,63.447426366677576,0.10741984043220448,54.25936680044929
11694.831403970718,115.65722464320325,10.078806981208881,0.049348488258601206,64.05935857843264,0.10723446907167489,54.018252894514276
11794.028997421265,115.66280796450351,10.348590066343643,0.05071722933216881,66.5723517070088,0.10734707531081156,55.83647245846798
11892.535516500473,115.62090158953745,10.293995439439707,0.0518887753869829,61.898948899702525,0.10763924263888418,54.06710151166004
11991.59983587265,115.73919499221469,10.066141609084518,0.05141249560636002,61.3851616128627,0.10792991659114462,53.68188110479369
12089.667878866196,115.61462135736556,10.378594614864024,0.051606446019012986,63.71481769855186,0.10745184746392666,54.80908268033898
12187.414167642593,115.62387089106777,10.322853597365715,0.05218733471404556,60.632591071623196,0.10817206474964189,53.21834206781505
12284.823732852936,115.62044666251792,10.314102699058456,0.051199909049278916,61.28568119347501,0.1076283619530255,53.431125029922015
12382.798570156097,115.6230539445548,10.278830755946316,0.050732981021889154,64.06217932227193,0.10707994980428967,54.928694136232885
12480.756622314453,115.61017895404187,10.289836466301166,0.05109656944492825,63.20478225960975,0.10735297854062771,54.50110611912842
12578.507707118988,115.60461511516874,10.30602532461691,0.050714657972129956,63.3181548381555,0.10749826627574478,54.25353653537526
12676.942287921906,115.62233405132926,10.31204026720551,0.050127599264703476,64.027757807382,0.10742777809417506,54.34675404723288
12775.448882579803,115.63736099730967,10.282687115221542,0.051209423878974356,64.74441200225519,0.10745710869069122,55.21847761929459
12873.496940135956,115.605649486688,10.306248803099226,0.051202287756702776,62.150363895670054,0.10758554863744194,53.87796317726516
12971.496601343155,115.63272302844366,10.278684001814309,0.05007125696453654,64.94416619713503,0.1069326486431901,54.879507637273306
13069.956849575043,115.60554432626189,10.305709572081462,0.0515279880267044,62.2785804190319,0.10772622008338861,54.07056277513048
13168.279574871063,115.62107516950836,10.431765877971062,0.05186708585065638,62.41925327773005,0.10762610396824743,54.34553371444603
13266.62942123413,115.60592283815647,10.260041495303305,0.05091084184051532,63.19038309444069,0.10747140631621521,54.28090852894847
13364.994504451752,115.61857335448873,10.208550049696804,0.05057449199737929,61.9420881042113,0.10760192047744066,53.584548174000126
13463.203315019608,115.60587922583059,10.33608347357222,0.05134845751360456,63.27163529996672,0.10748936571730516,54.502949053754264
13561.936641454697,115.5973028739373,10.315807001168084,0.05118512379893455,62.47886475929618,0.10775534427141058,53.89326190906104
13662.100894927979,115.5951412097075,10.328792268601543,0.051229400975937686,62.11590600913938,0.10795652713680201,53.58933980402736
13763.49482369423,115.60426174804161,10.373102281485234,0.05149827505751643,62.06347309034473,0.1078309648240578,53.83683200927253
13890.35980296135,115.60828643776945,10.311867826381533,0.051120586401991935,61.4989560009699,0.1079496450656689,53.34834466667405
14021.165663480759,115.60125541463866,10.330029561774548,0.051291489735701405,62.82846547521751,0.1076044355543961,54.21429795698421
14150.183279275894,115.59368924079166,10.351214800324652,0.051302436950493184,62.891468037085545,0.10786101691231378,54.10786445505077
14279.333618164062,115.58972134529523,10.373697798937364,0.05135251154738839,63.26202010779329,0.10799875104974971,54.22281509394358
14408.563335180283,115.6015974557498,10.378949322084779,0.050906546088765145,63.15662738922826,0.10782935785291156,53.97616578471069
14539.025048971176,115.59414069288714,10.407803168536477,0.05179663138999366,62.05244199053376,0.10818974829142207,53.68224372420009
14669.260916233063,115.5862629015301,10.354606566488648,0.05113235683759809,63.302711298420164,0.1080005631300548,54.03711293627384
14798.366937875748,115.58359544637322,10.345358708990354,0.05094939772763893,63.922330402457874,0.10808536228305332,54.137253399774494
14927.500092744827,115.59354022223341,10.335323280651338,0.051741226461898895,62.51583820482847,0.10810457187325775,53.96221420686122
15056.311300754547,115.57311648081685,10.38636052851228,0.05153617750544163,62.718949210683604,0.10852954869931784,53.62324853453849
15185.720834970474,115.56062477155909,10.414526011881147,0.051658521390311754,62.66419107841665,0.10899210527177869,53.32772382331564
15314.637837409973,115.5731885937015,10.42189131899713,0.05176991443095498,63.650822704472645,0.10859168837090258,54.14356029521065
15444.56171131134,115.57928839219821,10.348515679246455,0.05119199723328352,64.35363900865383,0.10851924324807473,54.235183003442145
15573.753830909729,115.57048307805915,10.42627252656964,0.051027710469932125,64.62536311588924,0.10877028821616586,54.064400039413385
15703.423813343048,115.55313666553438,10.408927899336526,0.05128650495346014,64.42451841616281,0.10918472390624037,53.740433130518966
15832.15449666977,115.54179188325354,10.426542949536106,0.05125350165649603,65.00576757034759,0.10977771033448569,53.49924214880667
15960.696506500244,115.53733830047463,10.469740685501836,0.05181126034475242,64.19758298865412,0.10977505189350972,53.5707903243009
16090.191894769669,115.51751130104925,10.531931673757576,0.05224219165330918,64.33520928175224,0.11061989669873795,53.28755878656409
16219.860959768295,115.52551188026969,10.53995011305018,0.05198873860711811,63.75890249169754,0.11018143230875359,53.093811033882034
16349.070631504059,115.51443347407096,10.513797990920732,0.05149835107991192,64.50495071076865,0.11074488476106611,52.765534037582086
16480.72360777855,115.50348020969084,10.559751326882534,0.05136256940439041,64.93201471391666,0.11182148295614786,52.076520908767804
16632.65389752388,115.49076920796134,10.562808303473378,0.05237449861471806,63.653070938563005,0.11178676281179567,52.04954264112112
16782.504931926727,115.47828344294382,10.631076191925246,0.05304789268711102,63.166924849899885,0.11329500010961058,51.042113941975
16920.11331295967,115.46932116054707,10.66117489017951,0.052299436213058145,65.81533648462892,0.11328610369131559,51.87197490468262
17048.835967302322,115.46184154062972,10.784499329328689,0.05261989362443134,67.39090918773505,0.11543310290108405,51.14410044536612
17177.046587705612,115.4411378309298,10.792340504441583,0.05325101273404799,64.42781663965297,0.1147626556552479,50.75839989781535
17306.55233669281,115.43226907974177,10.975239281894321,0.05424976827282396,64.13884117430567,0.11725512831562901,49.387978772319684
17435.158485651016,115.44714697220145,10.853049008465169,0.05342018764970825,65.82665719134627,0.1171884120837302,49.68149810811505
17563.958385944366,115.48218117399585,10.989514381640806,0.05363793300207681,65.84692956512916,0.11937735384774273,48.04532608405337
17692.515714645386,115.4733013902052,11.133599950419157,0.05542770069007015,65.61609007344975,0.1211981159469708,47.64388603196389
17821.009286403656,115.45439411328898,10.761471123172225,0.053868244167581084,64.60883942556549,0.11437054989506712,51.51450483584253
17949.595629692078,115.43511105849556,11.172067285386579,0.054786425074734885,67.86560997106099,0.1208831235473819,48.70667333546791
18077.58798146248,115.47998452143328,10.684930460879638,0.052150106825641654,66.31625270655562,0.11285401075018611,52.53001616688063
18205.390588998795,115.43623739303968,11.021432578034277,0.054608302223963026,65.79113073172621,0.11911208964777463,48.865418565693076
18333.29212975502,115.45022341717139,11.12880438145234,0.05575327733109314,63.90152220986684,0.12009061849474911,48.11832900160918
18461.392512321472,115.52662081153234,11.298765890920851,0.05525894005334822,66.40066508575691,0.12344119894063882,46.38945427743943
18589.546250343323,115.42668724095083,10.895794815109381,0.054215918139022864,65.05679584061335,0.11663821215646004,50.233242196241754
18717.811246156693,115.4572212674991,10.838228806103551,0.052758963213008034,67.57009175375416,0.11634016780564121,50.63159538952581
18846.924847126007,115.43026558138546,11.056160487615143,0.05500469880157187,64.81866459583867,0.11915300582247214,48.746645598588344
18977.152117967606,115.41604525859405,11.195228770750711,0.05572585735513838,65.24175973407165,0.1200282117121569,48.694485279209246
19108.28256559372,115.42878718516413,11.366318651893483,0.05687869220785344,64.94931100543434,0.12144811152637028,48.20097886475634
19237.546025037766,115.40698591023612,11.096363678268178,0.05498476483335375,65.05753779462992,0.11847098297386537,49.442191507037705
19365.992690086365,115.40534475499102,11.133829228385128,0.05517299613804913,64.69074132608176,0.11815042963691072,49.73057797771003
19495.00175333023,115.47909596269538,10.930433748115295,0.0549612704079076,61.713111097303454,0.11560687151006965,50.01049859415971
19623.98205804825,115.41551149138496,11.111658901068758,0.054830136408028064,66.32748525262161,0.11956406053805384,49.03262965014086
19752.24457025528,115.40980169581859,11.181829599277329,0.05573007446390016,66.31533752538516,0.12015843963079245,49.187053508436406
19881.462711572647,115.39715294048982,11.151176038221378,0.05526529420008357,66.23418327567074,0.11866273564727743,50.004549846106954
20010.02828526497,115.40003124556338,11.198683813524493,0.05539559189933943,66.94194261558678,0.11841760055968006,50.633501969866245
